id,score,review,date_added,medico_id,usuario_id
719,5,sGrRYsvAjXXkowpGPFVRWnyMIIOVLMbnQnFtm WoWmBEPEhBUvWrPlkbqqlNrCZJJMfOcJMKUcKJh GIwmQbETBhuzVYFTKiFMuC,2023-09-26 13:32:18.501863,18,110
720,4,eqyFWcqknsIFXnMHkGmdekKxgjdMuNykCbbIOxrNGvfvmMhmzKFa EvOwoowRqnzsRmuTyAzcENaaCMpezOcPYTCNEyuAnczjmsI,2023-09-26 13:32:18.519893,28,166
721,3,bpKFYbkRAWBAGbGCOydhztZKbJrFMVjLqSVAldsIbEPowotiAuvAPZCdQnPdgWsEnZHWatJsiYsSSwlUAU vqkkQkIGWsEyVKwLf,2023-09-26 13:32:18.556865,23,211
722,2,mFYvPRd esDIDTvLNztrcYKiGZpfDDRgKzZYhwZRbVNwP y OIbRMjGONMKlVEqYANyhShYSRPLTTcwnAkU wITtzvuvdjPhpSvY,2023-09-26 13:32:18.594864,4,154
723,1, bdVTTSCeQgNFpvQvCpkGdKGmEJEPLezraclCkxNIDovHCRShSqMAPwZKilzrrgKNv yviCVKsAihyoRSTRuHfnEnQqcjHrcrhjm,2023-09-26 13:32:18.613866,15,196
724,5,nvsBDorvpaToU RtqCHzgacULhBw dneVzMSENwQQomCGzCYqNUnB YpqexmPRazlYIsiCtxYipYCcZbRrXQwSckAOnIMjWCiUfk,2023-09-26 13:32:18.631863,24,115
725,1,yaxTTcUuv mTbCvLtwWcUMSfVLAtyutcCESvZYPkp pNbQiPORhwsUmazkQvzDrvoJpPzKiwhhWMUzCtqPTLbuCFkXN GfVUADbp,2023-09-26 13:32:18.648860,21,78
726,5,GakwfYOImrGbaXZlTgyXFOPAiGDCsozJC qTgfcaExIhSWlJQqtyePwwSIVwSrXckhHnRhlZFxtCQAPywDRVXICATyLCeSAaySpV,2023-09-26 13:32:18.664862,26,185
727,4,LmGcoJJZpfmXNJOXbnNxUwdbPDmVidDQtrdNUcXNoeQRjupfEPBYmRMMGG YmVLxw XRVYkewCYhhS ftJiIvWuoRlDP KDfldib,2023-09-26 13:32:18.686869,45,43
728,4,KJIcbFzEzp eDneABoLIjWQcZMWWOynZaZZdLDoEiLcwRHnAeFKLCVKiX HWJruNeLkVyuaT CZPYyjMFpgxTZYbZmauzFAgHeVZ,2023-09-26 13:32:18.720872,31,218
729,2,iEMDZqfLOWoIYIyufGxspGGNgxIYeKSDqzekCtKrxlirBWoSAJxEHoyoPRlwgOnIlHhVVhzewokbZYpLQRQGRUH rjnyhKlNZVUP,2023-09-26 13:32:18.755878,37,167
730,3, ECQDWSYkxJXSlTfGtpmbqtxdfQxNMCHYBxGF EgECqSXBPnAMxgWQInuIwsRYVLDgYiunRsDWFwMR N znlgOGJXVbOOwPGlXDq,2023-09-26 13:32:18.790872,6,231
731,4,eLdbvDduDObovguiJKtIAwFbFStWle XtTtpelLHWSRRbObKTVJJOXDvJN vTSwaiiuWqRdLYzAMvemzBEoqnCPyF tgobEjbBlO,2023-09-26 13:32:18.824869,20,86
732,2,YMOZGbdtpJonSsESWFpQuqatSOcWufZLYXccGfBU rOCSozK LyXaqWSjbuYRoQYYMXTeATaHekorFoQyQTJZEAmDePSFaBppcKf,2023-09-26 13:32:18.860871,21,138
733,5,JxSAggRRYZkXSjtFmhcQcTUDRZedWdftshMDpQOVCTXRyEWbayPHbyELcuBUoLmzMmFXrVLNuXGFnIArXuFJIOGKvPEZFcDUoeQs,2023-09-26 13:32:18.896872,6,25
734,1,JlWIWoeEnXNNAKlfIaRCggtYlRojMRishHkGdrVXtCnlndddjQzrYl coGjvnyMJQfVoqewxuAnicknOfzBOEMqPQPhWJNrPvScG,2023-09-26 13:32:18.931874,44,117
735,3,XAcRvueZqUkkPzvwVHOeTcCYUAPUqjWlVNYmTwkqPZJAkjIIvMSIlmeFszGlzLhxGAOTuHhptApzWwpuRYYdjvXzdCxIRkwwKAqI,2023-09-26 13:32:18.969887,49,119
736,5,ajOVIEXjCiaDVHOtIATZNtknIqNGdDAUuSnYxCjXPMAwudZkBzcQuzDqXGxvyCpZLBmmyoHnAlnjaqzcuajEtssJaukflpSXuCws,2023-09-26 13:32:19.004870,29,12
737,2,HoJGuDkRzpdRzoMZRgnqFbTiLSntJihuQeckSpVwLOIGMRlemMfgmkfSRZvwhXbjbOqmyhEWzgrBMIbQyzJAWQSzwfYb XN kVcS,2023-09-26 13:32:19.038874,14,236
738,4,KrdSbmCFWGLUfUsMQIKkVyeIcvKCWpsMcfBLaJwNrnkjvLhUvZSrrGKrJaeHqQjbKD lBBIWbuBFWsOyZeFnIAMpAShLafKtPiHV,2023-09-26 13:32:19.074933,31,8
739,5,TccvJrdTCrbHSwwzRsVoaliurZLtqDCPsDCWOSJbPgcbdwGoVTfHNNttxJPXWfnfYADNcJHdPPkWPysxmUAjCdnRrWjYOsQJpHTK,2023-09-26 13:32:19.108925,36,155
740,2,o cGYoBCoMFEQWXLntboZlZrTagUxZBUiuBKlwaMq zEqpjCNfUl MeBwStsbvamJB mA EZktPqdpgUgBp UqLAnWiTveYkIHZt,2023-09-26 13:32:19.143886,3,201
741,5, zRCgRwwS sObuOJbhBxXvJyCPLpmVwuXifZLdCdmedyfjJgAZONDjhsMdsRALijukmvPHylLjZqMWxgPdaRawikpOxNdg xDSEW,2023-09-26 13:32:19.178871,46,105
742,2,UGYjHUbkXhcUyTcMcVCUaGSRjsJYonSFychiqQHSJRwSKgHnXjSWHdfGjNIsonSGvJhIVcvkjYDneHNdhLXTcKwerUlCRvqBydMQ,2023-09-26 13:32:19.216922,7,37
743,1,bwqaLOwsv LQzHEzQMAcDHTtMcRMvFqYUAJPAjHDuqWkMZozuikjIYBDE fEnpFXIRqlBMNwOTrOGRIDXlcSjhjMkGmsWpCQgLJO,2023-09-26 13:32:19.260923,33,90
744,5,qElliBmLYfMShCczALcrvdAAlqHZHpdYIXZCRgbHqqUWKCYycVYSBBmHsnGm ZkDbHooevwSxdBcNZVrHAJqoBUKmhlwFAfBNEXr,2023-09-26 13:32:19.302872,20,8
745,1,sltsMcRTvYXhIJNamrJMKrHqTuTdChvDmtNBpbcAODJBFqlJYrhytKCkDvUefHObdykoklUSuqnwcRDFOERLpeaMGFhJqsnDjDmP,2023-09-26 13:32:19.337930,6,110
746,5,uTxTiFkFynBoeAdDMntNb LNrETyuZkFxaQ VwQuWCOGYgcfUDKIEUlEMsLwrnyrhmHIwBqGClAmcZpQudMCLfpwfdqfxzemJuef,2023-09-26 13:32:19.372873,46,78
747,5,MYeRxquqpstbxoHqsszknrnZfDv fWZelUDLErlgSPXMHvvrkqfCoFqniWGovZVEBmAFCmMXMFQJMEywtCYywarAmFywOBurBobN,2023-09-26 13:32:19.407879,26,192
748,3,pVyaTlY W RHqDcOPKNNDfSbzLNoQSOToHkcUmRVxRqnoFXJWuMzZSiawxtsGQlozosvhlzXkTqawmxGYgEPnXuIdqFDOMLbSzVv,2023-09-26 13:32:19.444868,47,154
749,1,qAxtUToSZIehFqKFVkPOJCyHublrGdzRxCJ dBKZrLoeLKRtlirdBPBnhpGVMRDCAVoPRjcNyNrHVJwSIlVRlrUBZPPmnhvJLdGh,2023-09-26 13:32:19.480929,26,134
750,4,pFXE DelOibmJReqFqVPWoqvgvhHfrgfEuoQrZGsHNms PFRMlpKrMSQBuyF ksnrwekmhdhOThvsghAsNCMLHCAmhfYX inAnCW,2023-09-26 13:32:19.527530,22,184
751,4,  MoLRWBMftGIk qdqkeCOrDLJtccTWqsQbsHRGCZIAlxDkOqaQRKNJnfZelLguxlqQckWPSKZsxhrKeV PPDssayjrzzEruWrVI,2023-09-26 13:32:19.568594,35,23
752,3,vMgNyOriSczeBMQGnwuSDbnHbWcTAWSjAiLISkhCgKFvLQojYuitERVLVuOhFNgFeJrmNOopgKOJyXWxjkn PShDEOZTiRSsYvbq,2023-09-26 13:32:19.606540,49,22
753,2,W rGyskAHKqbzMUEU OZEJMEwWlbSxThAGbwItSPUjCTqAlKFHYqyMoSZTuRukFHlzqPmKaKCfqvDwDEgOIUVgvlMqigSYDWAYKR,2023-09-26 13:32:19.643593,50,72
754,3,aJXXppUeaBXYDkBfEYzNbHabuisuXVxYcZnMWBUdsNqpmqTeETgdyOsYEGZIpjeuzbrhyShNeIGTuCMFpoSJfNqJkMWnYaxBMvmq,2023-09-26 13:32:19.678792,42,66
755,1,jteTmPRKykpTtgyattkjUqrtnhkqTxkWifiTNk jXpiwVUSBagfssNWyvKgQJLLDmMkEKeiWExGQRlLbTcTrTqfjPuNAQNcjKXkK,2023-09-26 13:32:19.714791,27,172
756,2,HBTkXrTRQPgqgONiYxpJEbMLxxcrdzCYVUtUYBqYyvfGtlOVSjxvltJdhmpGqUBSmMRbDsiG bUDo vbQ PUnBkyPDPpFqDFJNXE,2023-09-26 13:32:19.749797,12,162
757,1,owbjeeflr stGMFbpoNRbULZMiDEhpalDkfpMNLrEvnDlRkmXgyNRIJxELRtjCFWsFdNFvqblKixigjwOOLmPWyx yQYCffKPxlY,2023-09-26 13:32:19.783856,39,159
758,2,XuvZPuzCPzSzEuhWRPkdmpzWZZUxDqnzclsfByurhcHotLeasadcyXWNqTLCwGRzOtZkJdTWVhwAc IeXFijhaYhqUlKALhVz wk,2023-09-26 13:32:19.818854,27,78
759,3,QUnDaklJiHWPhWhnsFWTyQerNpxPXSsQnRyWZ  nhiNrNhSrdWdjDlNlsVIeAAUEhYGBTJDz nAtEmfFUlvjmfXqKWgvxVqWTdCd,2023-09-26 13:32:19.852865,46,38
760,4,wRPIe mMNcpgrqOFzsb yCXYeJsSGuShBGIrLVQyeftgnQF dnXHqpFLHAuonaj fGlZliuVbdLSMMeZFoVfWCCImoDHWtNsULzi,2023-09-26 13:32:19.890134,6,132
761,3,hPniSPrDaLBIWASOvjtsBMROG xtqPTZcEVmuEKCLyBPSPYEYvDfKLOmcSgSZunsYmNUDKLbrWFXejjsGVUvUtiqQNilwrTbmIJN,2023-09-26 13:32:19.928192,27,212
762,2,nFZhyxTMlZkShwdVWcblvQMMLmXpdjCdazHivtJbfRA JCdQypgGtcnMwkkYOuLXymYmpAHwvnhdvD Jzv JdeBYJwlWgeiByovc,2023-09-26 13:32:19.967193,27,106
763,5,uAsijGmWnhEtXGIu QMuXzFpPELzlGVZTtVMHZpjxhbxmWFpgTYEBVDsbFWMNGuqfpqmnjAzsTKlXJyiAQorKxKbtwEzmPxhBPUU,2023-09-26 13:32:20.005193,8,108
764,3,QqjcsqBLUpbDrbFABtoujbO BkJXAKMTnlVVvlhJdViAhrOcXkIEcehloaQxVHczJajBQUWZZEXUZvbfnYcOfkeYCpLyTDeHumAl,2023-09-26 13:32:20.045193,35,117
765,3,bNnIOMvkQuCAvqRhyVZpKfjVAxlfKxTFbqQwrHXpdkyZpnGyUTXPtjiPwbyEByqCaYkhzsGljyibi LqOHAFKkAwrOfaakSpmzKC,2023-09-26 13:32:20.083190,21,35
766,5,uQRjKfXmeUx usNMxYlYzgqYdpdyFlMLIAjjZhLUvzjSaVNPziZlqIkqTPrMjZBij TaCMrbvqOPhkBZxFsqtgdRtPwoTGvroWAn,2023-09-26 13:32:20.109194,39,142
767,5,RDKjoKadQijKZxTtFqZ jQibxLdChiEmRcUeHSGeiDiPHmglDtYJykUFxDQUNdlnmZEUgehulV MTLmPyVtDnYguwLqtMlFznoqv,2023-09-26 13:32:20.149190,36,178
768,2,bWVCRSDIPzZEbeizpRNLLgprRgWzFikxTFpaqZ ClttvomlYKTvEYNULkYWiQwZQxXSfdrhNkaomFID xYYhpUmbFFVtqfVeKboN,2023-09-26 13:32:20.250655,41,142
769,1,ddYMcKOZBViNFtzQRwAwJsMlRtwmrJHcosguKcIDsTwVxwDQqNdbDFabzrdzhwIyDWFNjnFSaGDWWkffBaavtBOzbIdxEQrJxhta,2023-09-26 13:32:20.289265,1,105
770,1,KCvXsnCtqGcUrtlfutknrjEXYgfQbTUwcLzqqSXYYnRvfBcRLMugrZsCJDGaCtrWhWtQbGbqliMRpiMoMLLdmvVfbBWaYGPNaous,2023-09-26 13:32:20.329423,17,211
771,1,fzdnlUhomvIwlbVeVCgNIHXaVagYabbqUDCMIOJrphuKmOrEmNRcOJGnaqjlNzljcoXSvnjawrvxmqpIMBGjblWdpZOqKabTQCJm,2023-09-26 13:32:20.377497,26,106
772,3,NDwAGltyZDuysSvnv NbqwfRWQ yAfVQilPqGbQJVWkTloSlkdPdzvpErIzkbVgNwjJwhNRcHoRbbrHcdPvndUUcKbdBQCwOAWLJ,2023-09-26 13:32:20.398503,11,40
773,5,wTIDTyPcaNOUaqeudMYcVjdUQpxdzIeAGzjk XclLQbuOXdDMsCgzEkvNi sPkrsznNZyHqiOBUGySmTctDIYoAJjwgGbvOoesBX,2023-09-26 13:32:20.417910,43,183
774,1,dHUELTFesNCiSZpdNIjuwdxrIevoikKRIZLNlaGBREqlXEcpuNab gKlJrVqMLkMDKExeEObUMpU KQUVGgKpzVFLUr Wjqdvh u,2023-09-26 13:32:20.439153,8,205
775,2,dVgjAJPIuFNf UlIkpzNKAkddYSfitSzfBNmDyrSYpsWqaWPwLqZeTDdtsCJldQIaOhyhp rrAjgOXYSWfoGutrPYiViMjOGRawW,2023-09-26 13:32:20.458158,41,16
776,2,lGmDVDbV cpGEklNigltbbRuiYVNoqBjV NDMnjRWMTJMyZCseLotbbJqRkNkNAxP aJRaKipMwVNgsEfIEHhkGxxfPRjnPOcacu,2023-09-26 13:32:20.478230,7,57
777,3,FlhhivQYslQBMGZYwaaEqfuwgBGBH HlZspKLyKbwtwMxcGMLzZrZryGXGLicpfNveqletQsZHkZCFBXVyWppJClCYAajfPFUNeU,2023-09-26 13:32:20.498124,9,150
778,3,yPIqSDoAghafmLHGDFpLHqScxRrFwYrgs UWJdUQGwFAFzKEPXyovPhqDvksOpJsosyZbQAzlSbHywFplEQWHzTuzuoqMFoGAQQI,2023-09-26 13:32:20.517009,27,241
779,1,aByELDaIqwUFELreXvI aDrXgPftHkggaptzgJUZcRyFtUPIGwuoZsJeSROfGkRqZMXPCFhil okIYBEPpDKGjmYQsEoeOqHvuAb,2023-09-26 13:32:20.537109,18,185
780,5,nGyzuEUjxMZeuEVEKpKHYPNtsKbmexMikhZxFOndYNjLdFvmciiIMdQ TcbYqUYQUcZTMu  bYRHIzGzrzwPpqHzAu CEyggiefs,2023-09-26 13:32:20.556227,48,42
781,5,zLH cWkADWeTQKUWsewILreYbLaepnvkEoioPgJHqkffRRsXVJAbtyEOwTFBDJorsUU rAqawMshmrYqzFgAfezjKzOyzGuatNBX,2023-09-26 13:32:20.574206,12,239
782,2,hXTxCJHAWzckHlffMDWwszXiTuygQicYatMMaud ZBcxnajkWVtRswfRMAjElPMunljQHBmDFnnrPkk wvBgivGHrvDsiCMAoiOx,2023-09-26 13:32:20.592535,41,55
783,2,ygi J  UjKpRYOftuWTTTtjux gvJK izqnwfij wzZohzGKoBCHeDCYVsUE mteQVCSrkKzWpSNeWjSYqeJIinroAwMqOFzeiYC,2023-09-26 13:32:20.610492,23,175
784,4,NseGoyGXS YahOlYKdERRVjddEfhYEXHVKfkSHqTumzJJSsbvAztH HodDhTtziGYcsuYyAJmGFkvANLIoViylcLV VRDCuaNLFe,2023-09-26 13:32:20.628257,36,181
785,5,IuanFdeqSjjN AkxsPzfMwPuvjUhnAQuUJITqMZSUGrufRsIdGkGNDZTmlCxEaFPzyLBW VMSgAEtgfBkoJogxfurqFKfmHkzbuc,2023-09-26 13:32:20.646034,42,228
786,3,VcBRsEhICNQvAPVyOoZD topitRiC qCafwARegSVvEmpRpEvvuWMHETspkDOygQAFrNNDgdLFLPWuJtZYNsQOhVlKXbOmwHfBOl,2023-09-26 13:32:20.663895,45,235
787,2,TkbWgMhYvaLzBhIiBaDeaVhksumSJGkdshDbWcgnMvYUElSwYkfdxVEKFxKHblZgLTDJAoWlTQQjbcuxwuVqcSdswRluQKATlynD,2023-09-26 13:32:20.681578,19,157
788,1,dVNDvzBFpPwvoWiIvaEgZxzi QCFBHGfapJXyJuvfQjeoPeZziEsHaKTJQCGHngPElhHwHZS JOlE vHG BOwNrFScWGSUjXMZlE,2023-09-26 13:32:20.699997,20,39
789,3,kuuRWdaEUqK kuhNllIzsopXJ iMIrihAPhiJjvBbsjfpLvQFTigzLKOigZMBGBsjxboZdqzPtOybFDMFWHURHdayMQvEqUqFKFg,2023-09-26 13:32:20.721483,8,248
790,5, VXWztCsxHVdBAAyefbPUlybKnttPECSuXNDoNXUlsxETmHLEfSOxTDpUdxvWOHnxLbxdLm xvTXaUptlHneYGTANOGYVebNJ Oi,2023-09-26 13:32:20.745617,12,211
791,1,lqTqvCtKQJTfDTAZMekGVmylLhumfNQfCOmfHIuIDVGrwZfvBZPBDCOugTKTiIvPJbfcUtniUrjckkBtiJgwpsbtCzYIRBWmqRPl,2023-09-26 13:32:20.763141,32,152
792,1,LszXxXOFyJHuwwlRnKDTrsbulxiOSggavuDFiGgRVCTVPbGBIVHdrMQuaXtivfMgoPqyEVrNJa XZREFwHoonvQqRMDI svBxicw,2023-09-26 13:32:20.781430,28,109
793,3,IsQTGkHcePrKHXGyQlCTpaCXekRnwCbIpiNhPWbtFdJgoisEFTDJIK RDfkn jcMNqKJqQXbadc UZqlMJEbwtKXSCvUoWWXheGa,2023-09-26 13:32:20.800541,30,202
794,5,uyXMnyFuUMpuChyYjHLmBSHbqasto ZjvNHUbXORTKpSMTUNSZa pgrGk dkuEPiMrtZgINIFctqGUpuHskpo ShhHOC dxNlAMs,2023-09-26 13:32:20.819081,6,11
795,1,UkUTqhugUvUltzHfPUjXdxbbIytjzOLftbHWDjmGpXvjdTWfmcqYUjCENTYnqrmmLbkf gSNjbhrcWPJPzVcSZDpvlzEysyRmueO,2023-09-26 13:32:20.839050,14,221
796,4,HuVMjGHYxPaALSaPjvbizSxVvbcMcaMGSojcnJbujzkZDwCSsXwkNFkxYzcluXQlBpVCXPQghjpnBCpPdCi yuI WYYzDGqnFOSs,2023-09-26 13:32:20.860052,15,163
797,3,FxfHeyiOopSOqgzUZPxPFATRqgitYDEHFEGzsGCVYm LaVTjQiGqSpgeKPOjbpmnooPLRaosNSFCjprcFXbRqudCivHosacDajlo,2023-09-26 13:32:20.880047,40,248
798,1,UDFyYwWbwXnNvU ZlbGAMbKxqXEf lhksTVJjQxBWSEZNWGUPGrHzWdoaq MbHlSwBfdDDEfTFuFBVGrgNiZhfvvjwqaAlSBlnYP,2023-09-26 13:32:20.891048,29,162
799,3,OxcFYWKgLfbFkdSeYJMfiAiHEnKnoGoRIwgbcSadZaTNecgtrvrHLCkhbRbNWuvnywpgyAxAkKqTavWQQCGripEaNGXuyDEeRUuJ,2023-09-26 13:32:20.910047,31,214
800,1,ZPjOEAspTjAtVmmyqpXxYZSNhVmlBFfzpUzcBWzKd qhTjQmnLvZrmeZnvCIzhsrmLpQWAnRSAYaUVcXBmEpgrhlbjKpurKXpfYQ,2023-09-26 13:32:20.921045,20,221
801,4,UMsMLKdlufPcvODXDeko ECdGuqiJCegcJFJHbBssoyDkUdwELRbgBYPyWNZKweOjdBSbXPghXVoiPrwKprcNalRiVJGdHARCdYV,2023-09-26 13:32:20.942052,8,48
802,5,GnviEGRUwpCvwF A WsgrtnRjwTqXlyQFGg jJvLnzwjacHLtjRrgneejpPIlbLYVmUOjRKWEwKdDHAwjPdkLbntDTtNIQNpxbRG,2023-09-26 13:32:20.964046,7,122
803,4,DopdfNMFjwOSUNpuaDqImFAkNFyKXPFtbdAkjHiVCXltGVCZVYAAFcUOJDdRgUZe JpKGpDerqEaxrewxuJfPmnGBwDbThNZGjbN,2023-09-26 13:32:20.986052,13,148
804,2,IOThhqkh LLHmYBMgspAPookdtBVKRiipgDxrWTPBXgNENoaRaB nEinFKmCWOVUcuU XyOcACFueODiJpphjgismYsINQhdJlgQ,2023-09-26 13:32:21.001049,3,221
805,4,nOojdxtVnKiXbzIYeQIjgOjXCtfn nirgaLPmGYLLlJyxIfLNOcXlLtRwXSVVlxFmJOhuJFMULOH rvezTqpEoRnUwJaDvshUqjz,2023-09-26 13:32:21.028052,9,209
806,3,z aCvM zABImc laGzx XCIdBBcvYRtnxrFVaXGcgUUrzOTRlAruIwSRrlCdMolBuHWXnmWtmhAEeENPLPqtSYgJzshSrfkRQeAz,2023-09-26 13:32:21.047050,49,101
807,4,tisYfiWGJsKrZFHbSJCQvCZxJ zHyWObkFtulUzfQFiZWNQ IMaFaDnkNpOUFnpDMlGhnxzfvkRcDxlBuzFCTUxYszRXowWK  rq,2023-09-26 13:32:21.067068,40,29
808,5,FILMNnWsxzAQmQKKNQrEiyCDnaSTWXoMVPEiOPuHGtGqeNTCukPmIBPqxXCusrOSpcLrGCKYvtGMvcPpEUAkTwYPmikIddYAk Nu,2023-09-26 13:32:21.085081,34,147
809,5,cg njzhqnhJEoqNVClan nbQLLHMrusIlcRJXFYriHKbMvyJbnTyLqNOiFHVaUqpKgPKhBqtjjfbtQYCphWq gKYhHdVLxEprCJY,2023-09-26 13:32:21.104080,2,29
810,3,FMVxxPRLYwqkQwNWozUSiWiVNVvcLbtZqWLuGShMiFTtKIgxEBmSeyqaUjVUofeJjmRCDQ UFXwsvMhgjylMDjrgoBCGBSsGOUtf,2023-09-26 13:32:21.122080,36,185
811,4,VNubQWVwaXyW kQNEjRVrwTaPwsbbIO BouxvvYpaxYMfTVzCLZORSoRubCuffAGzzXMvfiOpANZ jAQpAOrVLSY zdRaFBpfDC ,2023-09-26 13:32:21.141050,20,204
812,3,vaXpxitDWFnCCVRfuxTwcpWBFxSkeomCUAGHqkGYOWhgYqxOpvaPLTdRFrBn VVQvopfregZiBTrxlAKPHTkBGlCRpEyOGydfnew,2023-09-26 13:32:21.158049,13,16
813,3,fWrrTWZNovIKVEGUFCLrlgXaxtxxxQLKTvWAzwmUelcaUjafKnGPmNSUMTqqQdgQDovQbFJDFGoiMemXvkVgejfubqEfHsxtwktT,2023-09-26 13:32:21.177069,8,163
814,2,xNFtFWRERGlhmqhrqZOhoJqetXMIqvqpXJSDlEctnpVrdauHqaehYqmiQvOOJESFNleYQdUzmnCIqriEzcuPTvJaGIXxzZiTgVCo,2023-09-26 13:32:21.193049,9,192
815,5,IBtHjiAekZrJuWrETKzlCWltNUEjdrIbprpcbDQjqjkLamUtJonIyWuCqpMnqIkqhQxIOSkmybRrkSYYbHbLprYctrqBSMhQKhQQ,2023-09-26 13:32:21.210092,34,218
816,2,ogtgw e TxnukovidTUPZVC hfnaTfgihKJPYKXNXEabhHJIjqdiBUxYMTuBKvaLBqk QayMGMqDHWHVzFdksxnXJYAFUHcYvwxT,2023-09-26 13:32:21.228077,36,219
817,5,ISUduZrAWFCXzSBaRJzRZIKyMHmSqJDBvjGEI FIZHBrWGUsjJAlgCebqyvtquoCQiORhRdGsHNLPZQZDTzUE zODWdqSrBbCnkZ,2023-09-26 13:32:21.245076,28,230
818,2,AQUZ aKTMgGFcNLhdgeipy NNHVQsbbLtBtKnMqWA bkHRrYpqDynpxNSRjnYaXRwBZaNcuaCIhnokKVBjorcGpxOPQEDilXGujX,2023-09-26 13:32:21.270121,48,4
819,2,jwhNDYZA NizdaGjBYDUHINXgceyxmRgyfCcaVfkjQnbsSVbTUErstsobfujEVLlvnUgcpWzsNYwWxiGiwqQwFoOGcHZIpPtTBwo,2023-09-26 13:32:21.307059,18,162
820,5,gLYzEKXztMqwONDDFhzwvqqPBqBUeIpgbAJdONXSxpkgpYYScatjRBNGJOFtfFYMiVtjfVtuAmjoFBdtPyrXySxwdhVEyVurwXRC,2023-09-26 13:32:21.347116,3,122
821,4,JXnnrLNuSl LfZiBIseedRPJirXuXrQbTDismucuHJUYOEpEGzwzFatHwTpfivDEhlispnTk covmTStabvAHtrpuheVNaBxoigH,2023-09-26 13:32:21.386058,13,1
822,1,PTYiZPdDrzlowRLhjuHZXLZZrNSihdukjCDazDTpFmgNGHbFgZdXWsa hfIfXZZR pRMwABAhiggNrHri LWAdtoILZWPa XmwlC,2023-09-26 13:32:21.413117,42,197
823,4,HcAaMBWWhThQutXojQFwoUYJbaLsPkrDRCHxuVkAn lNySkskiOfSSfvYzRZonLlHsFtuxXwNZdqELNUBnaxnuGGWuqHYkVbniox,2023-09-26 13:32:21.453058,20,176
824,4,kjtRnmMiZnFpLRDkfuvSVKqVUfjxSvmDqPqKMXLoVzFOdQYgnmTDMFPcWuaKCeRnoYTwSyBMXMzrasQpEMurqHcBSJRDSgr lw m,2023-09-26 13:32:21.493111,41,20
825,4,Rng USCt BqwdrWdypTX arrhuCQgTpwWOrFGqgoxvIzpaOUKvOP yrZtrTjCMUmBUmNXNbVSS snHrHrOVhTnTjM ITVGAbLiRo,2023-09-26 13:32:21.531115,40,119
826,2,AlyOaLr sdCuRyvzzCtpXrBCNCGBxkPNTbHKcruRsnqirNnXdjHhDQXRHTyRGkBdqt wjrhSM YoQzrhwPJMZMqkRWbgtFinXyZv,2023-09-26 13:32:21.568098,3,54
827,5,gTPBnrlmpCvfxxwGkamRMw LsxfYrNXlrxZZUJgMNKZfHZRUjVcMhIfGTOJjKqqcCrThwLhdnNPoXIfBxBdGpOQkAdzUCaccSgNI,2023-09-26 13:32:21.592089,36,72
828,1,wqYeeAX MQDebQwLhzQftAMoazjIRKexgtjHkzrWLMronRqcKecIQDMgPz xXFSLMOMCHqxLNtubkASNhnBPBtUWyOuPmjer Num,2023-09-26 13:32:21.615092,3,118
829,2,FdSpChJFmtxKQYOVhmVenQpqGBvFqLFKhFjGInFvo ludbynmaYkKF oZASnGVNJaLVwgLnSbIiGkTEdqcavXlmoocviEOzPOdcy,2023-09-26 13:32:21.638059,9,136
830,5,nzfFHplxsqffVvyqNfrTBpjyqLfokbPekiJxeqLdDIZxCYcOCsXOTzaIPgTxExDZlIjzdtDNPJoqYlKLmeCNAzvUecUBagnXgUUZ,2023-09-26 13:32:21.662050,46,185
831,5,gcaSUmkTVBC VXW UzrnhlIKmGHVMszpzahPzbVlErYzhXouZRuFnxtbzzXuHQktBHdVVVzpOPJTqmcdbKrqoLGqWIqzxuTKKkvU,2023-09-26 13:32:21.702055,28,127
832,5,JuVAVYYyGBSAwkuMD NmVsNFYXcOlmqyNSFBDyfPJTQWDsnMpPQcDQASklHXXXxYPZLmfRVmZWgXVgMfimIqsKZjfeHWVtbnvuPB,2023-09-26 13:32:21.753054,42,101
833,3,UeGEgAMi nTDIdCZ pVLCkMLRfkFvYsOCibfAxFwLglyDSOllx cS Eueg yQvsAxFUHsJHEDxhkqXxrdutrhWLpytoIHADxxWqu,2023-09-26 13:32:21.801051,46,11
834,4,YrgZLVBgfMaEdSSlSkfrAvLzDegXyzgYDjpyQlKMsGBitjjjTDgtrPcgVCpDBcNiLFKBfDsZrZwRPzSlOr yhEHKsVqUmyNOFIod,2023-09-26 13:32:21.845049,8,51
835,5,ImGDLXYJheGcIDyXPlKCrd CpGmOQwbPYSlSVxZInOIWJeBhlGuzDkRruRqACqjxNKVczEpqsvNGm KycGoJCUempogIetRlnKaR,2023-09-26 13:32:21.872051,17,62
836,1,FyVmDgESZqAzTnwiCjZTZmyMvPIOrMmrYSbHfcFnMHPwKtpaZZxttCxyNZIttvTjfPcS MubbOrDEAgofQofenfsRYddqPvySwQY,2023-09-26 13:32:21.894046,17,115
837,4,pBWxTWHqwGmSjQNk Wpr NkOWB oyTVhxcrhDVgHprWiXEoGygfaCIuxGMkugePKhpllQBfKooZEgByvHKtxCnSbFRXAQEaQQCvJ,2023-09-26 13:32:21.912049,11,184
838,3,iPutfBaejkssYCdmrCkIQnoZiirajJvwwJmwLGqItNfIvaApvBciepDbCVjBPjaOLLaVTSnyfO BSJcK PsDurZcciNPACBFlfjF,2023-09-26 13:32:21.935047,3,225
